laus_code,state_fips_code,county_fips_code,name,year,labor_force,employed,unemployed,unemployment_rate
CN2100900000000,21,009,"Barren County, KY",2006,19583,18481,1102,5.600000
CN2101100000000,21,011,"Bath County, KY",2006,5126,4730,396,7.700000
CN2101300000000,21,013,"Bell County, KY",2006,9610,8864,746,7.800000
CN2101500000000,21,015,"Boone County, KY",2006,61369,58483,2886,4.700000
CN2101700000000,21,017,"Bourbon County, KY",2006,9831,9344,487,5.000000
CN2101900000000,21,019,"Boyd County, KY",2006,23096,21830,1266,5.500000
CN2102100000000,21,021,"Boyle County, KY",2006,12835,11975,860,6.700000
CN2102300000000,21,023,"Bracken County, KY",2006,4341,4094,247,5.700000
CN2102500000000,21,025,"Breathitt County, KY",2006,5667,5251,416,7.300000
CN2102700000000,21,027,"Breckinridge County, KY",2006,9082,8480,602,6.600000
CN2102900000000,21,029,"Bullitt County, KY",2006,38622,36352,2270,5.900000
CN2103100000000,21,031,"Butler County, KY",2006,5780,5326,454,7.900000
CN2103300000000,21,033,"Caldwell County, KY",2006,6653,6305,348,5.200000
CN2103500000000,21,035,"Calloway County, KY",2006,18003,16983,1020,5.700000
CN2103700000000,21,037,"Campbell County, KY",2006,45162,42854,2308,5.100000
CN2103900000000,21,039,"Carlisle County, KY",2006,2318,2178,140,6.000000
CN2104100000000,21,041,"Carroll County, KY",2006,5768,5452,316,5.500000
CN2104300000000,21,043,"Carter County, KY",2006,13713,12675,1038,7.600000
CN2104500000000,21,045,"Casey County, KY",2006,7486,6979,507,6.800000
CN2104700000000,21,047,"Christian County, KY",2006,26223,24499,1724,6.600000
CN2104900000000,21,049,"Clark County, KY",2006,17370,16426,944,5.400000
CN2105100000000,21,051,"Clay County, KY",2006,7067,6363,704,10.000000
CN2105300000000,21,053,"Clinton County, KY",2006,4506,4238,268,5.900000
CN2105500000000,21,055,"Crittenden County, KY",2006,4035,3789,246,6.100000
CN2105700000000,21,057,"Cumberland County, KY",2006,3019,2798,221,7.300000
CN2105900000000,21,059,"Daviess County, KY",2006,47260,44748,2512,5.300000
CN2106100000000,21,061,"Edmonson County, KY",2006,5417,5046,371,6.800000
CN2106300000000,21,063,"Elliott County, KY",2006,3096,2837,259,8.400000
CN2106500000000,21,065,"Estill County, KY",2006,6123,5725,398,6.500000
CN2106700000000,21,067,"Fayette County, KY",2006,148691,142257,6434,4.300000
CN2106900000000,21,069,"Fleming County, KY",2006,6637,6207,430,6.500000
CN2107100000000,21,071,"Floyd County, KY",2006,15212,14236,976,6.400000
CN2107300000000,21,073,"Franklin County, KY",2006,25354,24176,1178,4.600000
CN2107500000000,21,075,"Fulton County, KY",2006,2800,2588,212,7.600000
CN2107700000000,21,077,"Gallatin County, KY",2006,3975,3785,190,4.800000
CN2107900000000,21,079,"Garrard County, KY",2006,7624,7176,448,5.900000
CN2108100000000,21,081,"Grant County, KY",2006,12532,11861,671,5.400000
CN2108300000000,21,083,"Graves County, KY",2006,15829,14700,1129,7.100000
CN2108500000000,21,085,"Grayson County, KY",2006,11617,10653,964,8.300000
CN2108700000000,21,087,"Green County, KY",2006,5615,5303,312,5.600000
CN2108900000000,21,089,"Greenup County, KY",2006,17418,16410,1008,5.800000
CN2109100000000,21,091,"Hancock County, KY",2006,4231,3981,250,5.900000
CN2109300000000,21,093,"Hardin County, KY",2006,47757,45197,2560,5.400000
CN2109500000000,21,095,"Harlan County, KY",2006,10179,9366,813,8.000000
CN2109700000000,21,097,"Harrison County, KY",2006,9022,8533,489,5.400000
CN2109900000000,21,099,"Hart County, KY",2006,7964,7462,502,6.300000
CN2110100000000,21,101,"Henderson County, KY",2006,23148,21972,1176,5.100000
CN2110300000000,21,103,"Henry County, KY",2006,8041,7584,457,5.700000
CN2110500000000,21,105,"Hickman County, KY",2006,2065,1929,136,6.600000
CN2110700000000,21,107,"Hopkins County, KY",2006,23260,21922,1338,5.800000
CN2110900000000,21,109,"Jackson County, KY",2006,4654,4191,463,9.900000
CN2111100000000,21,111,"Jefferson County, KY",2006,355094,334975,20119,5.700000
CN2111300000000,21,113,"Jessamine County, KY",2006,22720,21652,1068,4.700000
CN2111500000000,21,115,"Johnson County, KY",2006,9651,9028,623,6.500000
CN2111700000000,21,117,"Kenton County, KY",2006,83788,79636,4152,5.000000
CN2111900000000,21,119,"Knott County, KY",2006,6495,6041,454,7.000000
CN2112100000000,21,121,"Knox County, KY",2006,12232,11401,831,6.800000
CN2112300000000,21,123,"Larue County, KY",2006,7130,6735,395,5.500000
CN2112500000000,21,125,"Laurel County, KY",2006,25868,24367,1501,5.800000
CN2112700000000,21,127,"Lawrence County, KY",2006,5818,5337,481,8.300000
CN2112900000000,21,129,"Lee County, KY",2006,2737,2536,201,7.300000
CN2113100000000,21,131,"Leslie County, KY",2006,3699,3376,323,8.700000
CN2113300000000,21,133,"Letcher County, KY",2006,9120,8435,685,7.500000
CN2113500000000,21,135,"Lewis County, KY",2006,5557,5105,452,8.100000
CN2113700000000,21,137,"Lincoln County, KY",2006,10844,10075,769,7.100000
CN2113900000000,21,139,"Livingston County, KY",2006,4908,4611,297,6.100000
CN2114100000000,21,141,"Logan County, KY",2006,12487,11767,720,5.800000
CN2114300000000,21,143,"Lyon County, KY",2006,3306,3086,220,6.700000
CN2114500000000,21,145,"McCracken County, KY",2006,31431,29750,1681,5.300000
CN2114700000000,21,147,"McCreary County, KY",2006,5977,5371,606,10.100000
CN2114900000000,21,149,"McLean County, KY",2006,4707,4354,353,7.500000
CN2115100000000,21,151,"Madison County, KY",2006,42742,40699,2043,4.800000
CN2115300000000,21,153,"Magoffin County, KY",2006,4326,3886,440,10.200000
CN2115500000000,21,155,"Marion County, KY",2006,10172,9644,528,5.200000
CN2115700000000,21,157,"Marshall County, KY",2006,14736,13842,894,6.100000
CN2115900000000,21,159,"Martin County, KY",2006,3600,3334,266,7.400000
CN2116100000000,21,161,"Mason County, KY",2006,8706,8250,456,5.200000
CN2116300000000,21,163,"Meade County, KY",2006,12019,11255,764,6.400000
CN2116500000000,21,165,"Menifee County, KY",2006,2654,2428,226,8.500000
CN2116700000000,21,167,"Mercer County, KY",2006,10588,9975,613,5.800000
CN2116900000000,21,169,"Metcalfe County, KY",2006,4494,4249,245,5.500000
CN2117100000000,21,171,"Monroe County, KY",2006,5033,4719,314,6.200000
CN2117300000000,21,173,"Montgomery County, KY",2006,12139,11412,727,6.000000
CN2117500000000,21,175,"Morgan County, KY",2006,5001,4565,436,8.700000
CN2117700000000,21,177,"Muhlenberg County, KY",2006,13012,11827,1185,9.100000
CN2117900000000,21,179,"Nelson County, KY",2006,21189,19953,1236,5.800000
CN2118100000000,21,181,"Nicholas County, KY",2006,2987,2786,201,6.700000
CN2118300000000,21,183,"Ohio County, KY",2006,11813,11104,709,6.000000
CN2118500000000,21,185,"Oldham County, KY",2006,27396,26048,1348,4.900000
CN2118700000000,21,187,"Owen County, KY",2006,5220,4933,287,5.500000
CN2118900000000,21,189,"Owsley County, KY",2006,1534,1408,126,8.200000
CN2119100000000,21,191,"Pendleton County, KY",2006,7514,7095,419,5.600000
CN2119300000000,21,193,"Perry County, KY",2006,11487,10700,787,6.900000
CN2119500000000,21,195,"Pike County, KY",2006,25085,23599,1486,5.900000
CN2119700000000,21,197,"Powell County, KY",2006,5607,5201,406,7.200000
CN2119900000000,21,199,"Pulaski County, KY",2006,27255,25491,1764,6.500000
CN2120100000000,21,201,"Robertson County, KY",2006,1051,995,56,5.300000
CN2120300000000,21,203,"Rockcastle County, KY",2006,7539,7026,513,6.800000
CN2120500000000,21,205,"Rowan County, KY",2006,12199,11500,699,5.700000
CN2120700000000,21,207,"Russell County, KY",2006,8185,7650,535,6.500000
CN2120900000000,21,209,"Scott County, KY",2006,21915,20888,1027,4.700000
CN2121100000000,21,211,"Shelby County, KY",2006,21058,19972,1086,5.200000
CN2121300000000,21,213,"Simpson County, KY",2006,8998,8481,517,5.700000
CN2121500000000,21,215,"Spencer County, KY",2006,8763,8241,522,6.000000
CN2121700000000,21,217,"Taylor County, KY",2006,13357,12726,631,4.700000
CN2121900000000,21,219,"Todd County, KY",2006,5133,4643,490,9.500000
CN2122100000000,21,221,"Trigg County, KY",2006,6707,6322,385,5.700000
CN2122300000000,21,223,"Trimble County, KY",2006,4440,4143,297,6.700000
CN2122500000000,21,225,"Union County, KY",2006,7179,6756,423,5.900000
CN2122700000000,21,227,"Warren County, KY",2006,56606,53891,2715,4.800000
CN2122900000000,21,229,"Washington County, KY",2006,5360,5051,309,5.800000
CN2123100000000,21,231,"Wayne County, KY",2006,8684,8102,582,6.700000
CN2123300000000,21,233,"Webster County, KY",2006,6643,6304,339,5.100000
CN2123500000000,21,235,"Whitley County, KY",2006,15401,14459,942,6.100000
CN2123700000000,21,237,"Wolfe County, KY",2006,2327,2108,219,9.400000
CN2123900000000,21,239,"Woodford County, KY",2006,13479,12911,568,4.200000
CN2200100000000,22,001,"Acadia Parish, LA",2006,25931,24985,946,3.600000
CN2200300000000,22,003,"Allen Parish, LA",2006,8710,8253,457,5.200000
CN2200500000000,22,005,"Ascension Parish, LA",2006,47386,45441,1945,4.100000
CN2200700000000,22,007,"Assumption Parish, LA",2006,10204,9645,559,5.500000
CN2200900000000,22,009,"Avoyelles Parish, LA",2006,15986,15177,809,5.100000
CN2201100000000,22,011,"Beauregard Parish, LA",2006,14464,13817,647,4.500000
CN2201300000000,22,013,"Bienville Parish, LA",2006,6322,6005,317,5.000000
CN2201500000000,22,015,"Bossier Parish, LA",2006,52081,50119,1962,3.800000
CN2201700000000,22,017,"Caddo Parish, LA",2006,117931,112544,5387,4.600000
CN2201900000000,22,019,"Calcasieu Parish, LA",2006,89953,86466,3487,3.900000
CN2202100000000,22,021,"Caldwell Parish, LA",2006,4411,4220,191,4.300000
CN2202300000000,22,023,"Cameron Parish, LA",2006,3669,3535,134,3.700000
CN2202500000000,22,025,"Catahoula Parish, LA",2006,4152,3916,236,5.700000
CN2202700000000,22,027,"Claiborne Parish, LA",2006,6883,6554,329,4.800000
CN2202900000000,22,029,"Concordia Parish, LA",2006,7309,6833,476,6.500000
CN2203100000000,22,031,"De Soto Parish, LA",2006,11326,10765,561,5.000000
CN2203300000000,22,033,"East Baton Rouge Parish, LA",2006,213196,203836,9360,4.400000
CN2203500000000,22,035,"East Carroll Parish, LA",2006,3130,2864,266,8.500000
CN2203700000000,22,037,"East Feliciana Parish, LA",2006,7964,7577,387,4.900000
CN2203900000000,22,039,"Evangeline Parish, LA",2006,12128,11563,565,4.700000
CN2204100000000,22,041,"Franklin Parish, LA",2006,7799,7295,504,6.500000
CN2204300000000,22,043,"Grant Parish, LA",2006,8667,8301,366,4.200000
CN2204500000000,22,045,"Iberia Parish, LA",2006,34260,32954,1306,3.800000
CN2204700000000,22,047,"Iberville Parish, LA",2006,12295,11525,770,6.300000
CN2204900000000,22,049,"Jackson Parish, LA",2006,6512,6230,282,4.300000
CN2205100000000,22,051,"Jefferson Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2205300000000,22,053,"Jefferson Davis Parish, LA",2006,14419,13935,484,3.400000
CN2205500000000,22,055,"Lafayette Parish, LA",2006,107716,104316,3400,3.200000
CN2205700000000,22,057,"Lafourche Parish, LA",2006,46934,45416,1518,3.200000
CN2205900000000,22,059,"LaSalle Parish, LA",2006,6133,5914,219,3.600000
CN2206100000000,22,061,"Lincoln Parish, LA",2006,18616,17731,885,4.800000
CN2206300000000,22,063,"Livingston Parish, LA",2006,54234,52035,2199,4.100000
CN2206500000000,22,065,"Madison Parish, LA",2006,4570,4282,288,6.300000
CN2206700000000,22,067,"Morehouse Parish, LA",2006,11526,10750,776,6.700000
CN2206900000000,22,069,"Natchitoches Parish, LA",2006,17839,17016,823,4.600000
CN2207100000000,22,071,"Orleans Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2207300000000,22,073,"Ouachita Parish, LA",2006,71899,68849,3050,4.200000
CN2207500000000,22,075,"Plaquemines Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2207700000000,22,077,"Pointe Coupee Parish, LA",2006,9501,9023,478,5.000000
CN2207900000000,22,079,"Rapides Parish, LA",2006,59660,57225,2435,4.100000
CN2208100000000,22,081,"Red River Parish, LA",2006,3252,3047,205,6.300000
CN2208300000000,22,083,"Richland Parish, LA",2006,8588,8136,452,5.300000
CN2208500000000,22,085,"Sabine Parish, LA",2006,9579,9201,378,3.900000
CN2208700000000,22,087,"St. Bernard Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2208900000000,22,089,"St. Charles Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2209100000000,22,091,"St. Helena Parish, LA",2006,4221,3886,335,7.900000
CN2209300000000,22,093,"St. James Parish, LA",2006,8412,7846,566,6.700000
CN2209500000000,22,095,"St. John the Baptist Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2209700000000,22,097,"St. Landry Parish, LA",2006,37534,35842,1692,4.500000
CN2209900000000,22,099,"St. Martin Parish, LA",2006,23191,22304,887,3.800000
CN2210100000000,22,101,"St. Mary Parish, LA",2006,23157,22071,1086,4.700000
CN2210300000000,22,103,"St. Tammany Parish, LA",2006,N.A.,N.A.,N.A.,N.A.
CN2210500000000,22,105,"Tangipahoa Parish, LA",2006,50843,48237,2606,5.100000
CN2210700000000,22,107,"Tensas Parish, LA",2006,2328,2143,185,7.900000
CN2210900000000,22,109,"Terrebonne Parish, LA",2006,52669,50862,1807,3.400000
CN2211100000000,22,111,"Union Parish, LA",2006,10347,9888,459,4.400000
CN2211300000000,22,113,"Vermilion Parish, LA",2006,23969,23036,933,3.900000
CN2211500000000,22,115,"Vernon Parish, LA",2006,21538,20671,867,4.000000
CN2211700000000,22,117,"Washington Parish, LA",2006,15527,14614,913,5.900000
CN2211900000000,22,119,"Webster Parish, LA",2006,19677,18808,869,4.400000
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2006,10410,9956,454,4.400000
CN2212300000000,22,123,"West Carroll Parish, LA",2006,5055,4712,343,6.800000
CN2212500000000,22,125,"West Feliciana Parish, LA",2006,4830,4572,258,5.300000
CN2212700000000,22,127,"Winn Parish, LA",2006,6349,6062,287,4.500000
CN2300100000000,23,001,"Androscoggin County, ME",2006,57735,55073,2662,4.600000
CN2300300000000,23,003,"Aroostook County, ME",2006,35544,33233,2311,6.500000
CN2300500000000,23,005,"Cumberland County, ME",2006,156163,150916,5247,3.400000
CN2300700000000,23,007,"Franklin County, ME",2006,14398,13574,824,5.700000
CN2300900000000,23,009,"Hancock County, ME",2006,29801,28224,1577,5.300000
CN2301100000000,23,011,"Kennebec County, ME",2006,63015,60232,2783,4.400000
CN2301300000000,23,013,"Knox County, ME",2006,21421,20521,900,4.200000
CN2301500000000,23,015,"Lincoln County, ME",2006,18493,17715,778,4.200000
CN2301700000000,23,017,"Oxford County, ME",2006,28503,26889,1614,5.700000
CN2301900000000,23,019,"Penobscot County, ME",2006,77596,73751,3845,5.000000
CN2302100000000,23,021,"Piscataquis County, ME",2006,7537,7035,502,6.700000
CN2302300000000,23,023,"Sagadahoc County, ME",2006,18721,17977,744,4.000000
CN2302500000000,23,025,"Somerset County, ME",2006,25193,23489,1704,6.800000
CN2302700000000,23,027,"Waldo County, ME",2006,19537,18528,1009,5.200000
CN2302900000000,23,029,"Washington County, ME",2006,15182,14040,1142,7.500000
CN2303100000000,23,031,"York County, ME",2006,112709,108346,4363,3.900000
CN2400100000000,24,001,"Allegany County, MD",2006,35178,33192,1986,5.600000
CN2400300000000,24,003,"Anne Arundel County, MD",2006,277964,268698,9266,3.300000
CN2400500000000,24,005,"Baltimore County, MD",2006,425938,409160,16778,3.900000
CN2400900000000,24,009,"Calvert County, MD",2006,47040,45559,1481,3.100000
CN2401100000000,24,011,"Caroline County, MD",2006,16060,15359,701,4.400000
CN2401300000000,24,013,"Carroll County, MD",2006,94352,91368,2984,3.200000
CN2401500000000,24,015,"Cecil County, MD",2006,50626,48411,2215,4.400000
CN2401700000000,24,017,"Charles County, MD",2006,74435,72087,2348,3.200000
CN2401900000000,24,019,"Dorchester County, MD",2006,16762,15802,960,5.700000
CN2402100000000,24,021,"Frederick County, MD",2006,122779,118916,3863,3.100000
CN2402300000000,24,023,"Garrett County, MD",2006,16763,15950,813,4.800000
CN2402500000000,24,025,"Harford County, MD",2006,132228,127445,4783,3.600000
CN2402700000000,24,027,"Howard County, MD",2006,158285,153768,4517,2.900000
CN2402900000000,24,029,"Kent County, MD",2006,11004,10576,428,3.900000
CN2403100000000,24,031,"Montgomery County, MD",2006,510593,495926,14667,2.900000
CN2403300000000,24,033,"Prince George's County, MD",2006,444907,426421,18486,4.200000
CN2403500000000,24,035,"Queen Anne's County, MD",2006,25798,24931,867,3.400000
CN2403700000000,24,037,"St. Mary's County, MD",2006,50472,48769,1703,3.400000
CN2403900000000,24,039,"Somerset County, MD",2006,11270,10647,623,5.500000
CN2404100000000,24,041,"Talbot County, MD",2006,18944,18264,680,3.600000
CN2404300000000,24,043,"Washington County, MD",2006,68305,65252,3053,4.500000
CN2404500000000,24,045,"Wicomico County, MD",2006,52187,50060,2127,4.100000
CN2404700000000,24,047,"Worcester County, MD",2006,28224,26524,1700,6.000000
CN2451000000000,24,510,"Baltimore city, MD",2006,273753,256270,17483,6.400000
CN2500100000000,25,001,"Barnstable County, MA",2006,122283,116033,6250,5.100000
CN2500300000000,25,003,"Berkshire County, MA",2006,73357,70095,3262,4.400000
CN2500500000000,25,005,"Bristol County, MA",2006,290313,272487,17826,6.100000
CN2500700000000,25,007,"Dukes County, MA",2006,11053,10611,442,4.000000
CN2500900000000,25,009,"Essex County, MA",2006,373881,354214,19667,5.300000
CN2501100000000,25,011,"Franklin County, MA",2006,39639,37879,1760,4.400000
CN2501300000000,25,013,"Hampden County, MA",2006,225031,211464,13567,6.000000
CN2501500000000,25,015,"Hampshire County, MA",2006,88355,84769,3586,4.100000
CN2501700000000,25,017,"Middlesex County, MA",2006,811087,778141,32946,4.100000
CN2501900000000,25,019,"Nantucket County/town, MA",2006,8396,8197,199,2.400000
CN2502100000000,25,021,"Norfolk County, MA",2006,351993,336899,15094,4.300000
CN2502300000000,25,023,"Plymouth County, MA",2006,258422,245440,12982,5.000000
CN2502500000000,25,025,"Suffolk County, MA",2006,357971,339648,18323,5.100000
CN2502700000000,25,027,"Worcester County, MA",2006,401558,380437,21121,5.300000
CN2600100000000,26,001,"Alcona County, MI",2006,4461,3977,484,10.800000
CN2600300000000,26,003,"Alger County, MI",2006,4477,4113,364,8.100000
CN2600500000000,26,005,"Allegan County, MI",2006,56445,52889,3556,6.300000
CN2600700000000,26,007,"Alpena County, MI",2006,14977,13796,1181,7.900000
CN2600900000000,26,009,"Antrim County, MI",2006,11992,11028,964,8.000000
CN2601100000000,26,011,"Arenac County, MI",2006,7902,7093,809,10.200000
CN2601300000000,26,013,"Baraga County, MI",2006,4258,3770,488,11.500000
CN2601500000000,26,015,"Barry County, MI",2006,31110,29434,1676,5.400000
CN2601700000000,26,017,"Bay County, MI",2006,55765,51761,4004,7.200000
CN2601900000000,26,019,"Benzie County, MI",2006,9174,8445,729,7.900000
CN2602100000000,26,021,"Berrien County, MI",2006,78916,73194,5722,7.300000
CN2602300000000,26,023,"Branch County, MI",2006,22658,20926,1732,7.600000
CN2602500000000,26,025,"Calhoun County, MI",2006,70774,65679,5095,7.200000
CN2602700000000,26,027,"Cass County, MI",2006,27464,25943,1521,5.500000
